day,supply_ratio,price_index,lambda_multiplier,sink_boost,faucet_boost
19.166667,1.031697,0.404424,1.657502,1.000000,0.349996
19.208333,0.966497,0.404239,1.657502,1.000000,0.349996
19.250000,0.903369,0.403697,1.657502,1.000000,0.349996
19.291667,0.844879,0.402821,1.657502,1.000000,0.349996
19.333333,0.796096,0.401722,1.573472,0.901141,0.349996
19.375000,0.827159,0.401192,0.890617,0.097782,0.349996
19.416667,0.896494,0.400974,0.600000,0.098119,1.000000
19.458333,0.953935,0.400872,0.600000,0.098214,1.000000
19.500000,0.993250,0.400851,0.600000,0.098457,1.000000
19.541667,1.015159,0.400877,0.600000,0.098688,1.000000
19.583333,1.024218,0.400925,0.600000,0.098866,1.000000
19.625000,1.025950,0.400977,0.600000,0.098951,1.000000
19.666667,1.022271,0.401022,0.600000,0.098682,1.000000
19.708333,1.016867,0.401057,0.600000,0.098485,1.000000
19.750000,1.006776,0.401072,0.600000,0.098355,1.000000
19.791667,1.002901,0.401077,0.600000,0.098140,1.000000
19.833333,1.003037,0.401084,0.600000,0.097943,1.000000
19.875000,1.016806,0.401119,0.600000,0.097911,1.000000
19.916667,1.035282,0.401191,0.600000,0.097864,1.000000
19.958333,1.064999,0.401325,0.600000,0.097911,1.000000
20.000000,1.107015,0.401546,0.600000,0.097883,1.000000
20.041667,1.149032,0.401854,0.600000,0.097821,1.000000
20.083333,1.120818,0.402345,1.166412,0.422247,0.349996
20.125000,1.049717,0.402642,1.657502,1.000000,0.349996
20.166667,0.990377,0.402604,1.657502,1.000000,0.349996
20.208333,0.940067,0.402279,1.657502,1.000000,0.349996
20.250000,0.897386,0.401701,1.657502,1.000000,0.349996
20.291667,0.854361,0.400873,1.657502,1.000000,0.349996
20.333333,0.807441,0.399779,1.657502,1.000000,0.349996
20.375000,0.767122,0.398458,1.657502,1.000000,0.349996
20.416667,0.715502,0.396850,1.657502,1.000000,0.349996
20.458333,0.750399,0.396086,0.890842,0.098047,0.349996
20.500000,0.822061,0.395717,0.600000,0.098298,1.000000
20.541667,0.878166,0.395462,0.600000,0.098680,1.000000
20.583333,0.921398,0.395296,0.600000,0.098570,1.000000
20.625000,0.953465,0.395197,0.600000,0.098489,1.000000
20.666667,0.984149,0.395161,0.600000,0.098423,1.000000
20.708333,1.004379,0.395166,0.600000,0.098618,1.000000
20.750000,1.024907,0.395214,0.600000,0.098842,1.000000
20.791667,1.046835,0.395309,0.600000,0.098809,1.000000
20.833333,1.067946,0.395445,0.600000,0.098784,1.000000
20.875000,1.100503,0.395649,0.600000,0.098989,1.000000
20.916667,1.144440,0.395940,0.600000,0.098945,1.000000
20.958333,1.106967,0.396400,1.251771,0.522670,0.349996
21.000000,1.028590,0.396578,1.657502,1.000000,0.349996
21.041667,0.974600,0.396454,1.657502,1.000000,0.349996
21.083333,0.934126,0.396099,1.657502,1.000000,0.349996
21.125000,0.907181,0.395587,1.657502,1.000000,0.349996
21.166667,0.887880,0.394960,1.657502,1.000000,0.349996
21.208333,0.879778,0.394286,1.657502,1.000000,0.349996
21.250000,0.867603,0.393541,1.657502,1.000000,0.349996
21.291667,0.863591,0.392772,1.657502,1.000000,0.349996
21.333333,0.855612,0.391957,1.657502,1.000000,0.349996
21.375000,0.843568,0.391079,1.657502,1.000000,0.349996
21.416667,0.824471,0.390099,1.657502,1.000000,0.349996
21.458333,0.796884,0.388970,1.657502,1.000000,0.349996
21.500000,0.755801,0.387614,1.657502,1.000000,0.349996
21.541667,0.709632,0.386010,1.657502,1.000000,0.349996
21.583333,0.661652,0.384151,1.657502,1.000000,0.349996
21.625000,0.702455,0.383271,0.892176,0.099616,0.349996
21.666667,0.783001,0.382835,0.600000,0.099584,1.000000
21.708333,0.849085,0.382529,0.600000,0.099507,1.000000
21.750000,0.909907,0.382341,0.607859,0.099789,0.867203
21.791667,0.970690,0.382277,0.600000,0.100097,1.000000
21.833333,0.952726,0.382084,1.209285,0.472686,0.349996
21.875000,0.928838,0.381785,1.273865,0.548662,0.349996
21.916667,0.873888,0.381105,1.657502,1.000000,0.349996
21.958333,0.833003,0.380205,1.657502,1.000000,0.349996
22.000000,0.803074,0.379142,1.657502,1.000000,0.349996
22.041667,0.786581,0.377986,1.657502,1.000000,0.349996
22.083333,0.786062,0.376826,1.657502,1.000000,0.349996
22.125000,0.790293,0.375693,1.657502,1.000000,0.349996
22.166667,0.803489,0.374629,1.657502,1.000000,0.349996
22.208333,0.821944,0.373669,1.657502,1.000000,0.349996
22.250000,0.843597,0.372822,1.657502,1.000000,0.349996
22.291667,0.865312,0.372094,1.657502,1.000000,0.349996
22.333333,0.877433,0.371436,1.657502,1.000000,0.349996
22.375000,0.879600,0.370789,1.657502,1.000000,0.349996
22.416667,0.878994,0.370146,1.657502,1.000000,0.349996
22.458333,0.868642,0.369454,1.657502,1.000000,0.349996
22.500000,0.842521,0.368628,1.657502,1.000000,0.349996
22.541667,0.812919,0.367648,1.657502,1.000000,0.349996
22.583333,0.769811,0.366448,1.657502,1.000000,0.349996
22.625000,0.723468,0.365011,1.657502,1.000000,0.349996
22.666667,0.673389,0.363318,1.657502,1.000000,0.349996
22.708333,0.712507,0.362511,0.894933,0.102860,0.349996
22.750000,0.663471,0.360772,1.657502,1.000000,0.349996
22.791667,0.650163,0.359297,1.356827,0.646265,0.349996
22.833333,0.615007,0.357444,1.553221,0.877316,0.349996
22.875000,0.581120,0.355308,1.657502,1.000000,0.349996
22.916667,0.556531,0.353056,1.657502,1.000000,0.349996
22.958333,0.540153,0.350732,1.657502,1.000000,0.349996
23.000000,0.535196,0.348398,1.657502,1.000000,0.349996
23.041667,0.542243,0.346109,1.657502,1.000000,0.349996
23.083333,0.556716,0.343906,1.657502,1.000000,0.349996
23.125000,0.577254,0.341817,1.657502,1.000000,0.349996
23.166667,0.603476,0.339870,1.657502,1.000000,0.349996
23.208333,0.631572,0.338071,1.657502,1.000000,0.349996
23.250000,0.664428,0.336440,1.657502,1.000000,0.349996
23.291667,0.690233,0.334943,1.657502,1.000000,0.349996
23.333333,0.711320,0.333551,1.657502,1.000000,0.349996
23.375000,0.725532,0.332235,1.657502,1.000000,0.349996
23.416667,0.728145,0.330940,1.657502,1.000000,0.349996
23.458333,0.718314,0.329606,1.657502,1.000000,0.349996
23.500000,0.693133,0.328161,1.657502,1.000000,0.349996
23.541667,0.662276,0.326579,1.657502,1.000000,0.349996
23.583333,0.621485,0.324817,1.657502,1.000000,0.349996
23.625000,0.576634,0.322858,1.657502,1.000000,0.349996
23.666667,0.622567,0.321911,0.898179,0.106679,0.349996
23.708333,0.703564,0.321411,0.600000,0.107035,1.000000
23.750000,0.778228,0.321036,0.600000,0.107394,1.000000
23.791667,0.846103,0.320772,0.600000,0.107632,1.000000
23.833333,0.903282,0.320595,0.634554,0.107597,0.830733
23.875000,0.920062,0.320378,0.948682,0.166095,0.349996
23.916667,0.860553,0.319739,1.657502,1.000000,0.349996
23.958333,0.814258,0.318895,1.657502,1.000000,0.349996
24.000000,0.776785,0.317884,1.657502,1.000000,0.349996
24.041667,0.749690,0.316751,1.657502,1.000000,0.349996
24.083333,0.733298,0.315545,1.657502,1.000000,0.349996
24.125000,0.718311,0.314278,1.657502,1.000000,0.349996
24.166667,0.717349,0.313010,1.657502,1.000000,0.349996
24.208333,0.713352,0.311723,1.657502,1.000000,0.349996
24.250000,0.717677,0.310459,1.657502,1.000000,0.349996
24.291667,0.720125,0.309213,1.657502,1.000000,0.349996
24.333333,0.708453,0.307921,1.657502,1.000000,0.349996
24.375000,0.694227,0.306574,1.657502,1.000000,0.349996
24.416667,0.669465,0.305126,1.657502,1.000000,0.349996
24.458333,0.630842,0.303515,1.657502,1.000000,0.349996
24.500000,0.586864,0.301745,1.636312,0.975071,0.349996
24.541667,0.663409,0.301168,0.653556,0.109665,0.799381
24.583333,0.734360,0.300749,0.600000,0.109745,1.000000
24.625000,0.786896,0.300412,0.600000,0.109710,1.000000
24.666667,0.830718,0.300146,0.600000,0.109728,1.000000
24.708333,0.866568,0.300000,0.600000,0.110103,1.000000
24.750000,0.896209,0.300000,0.600000,0.110077,1.000000
24.791667,0.920361,0.300000,0.600000,0.110381,1.000000
24.833333,0.945500,0.300000,0.600000,0.110654,1.000000
24.875000,0.977261,0.300000,0.600000,0.110764,1.000000
24.916667,1.016291,0.300023,0.600000,0.110546,1.000000
24.958333,1.054158,0.300104,0.600000,0.110585,1.000000
25.000000,1.064114,0.300252,0.901360,0.110421,0.349996
25.041667,0.990410,0.300217,1.657502,1.000000,0.349996
25.083333,0.928428,0.300000,1.657502,1.000000,0.349996
25.125000,0.877141,0.300000,1.657502,1.000000,0.349996
25.166667,0.828096,0.300000,1.657502,1.000000,0.349996
25.208333,0.786847,0.300000,1.657502,1.000000,0.349996
25.250000,0.751906,0.300000,1.657502,1.000000,0.349996
25.291667,0.710424,0.300000,1.657502,1.000000,0.349996
25.333333,0.667852,0.300000,1.657502,1.000000,0.349996
25.375000,0.624028,0.300000,1.657502,1.000000,0.349996
25.416667,0.671531,0.300000,0.846438,0.110650,0.450208
25.458333,0.751321,0.300000,0.600000,0.110435,1.000000
25.500000,0.812195,0.300000,0.600000,0.110444,1.000000
25.541667,0.849127,0.300000,0.600000,0.110506,1.000000
25.583333,0.878853,0.300000,0.600000,0.110725,1.000000
25.625000,0.894204,0.300000,0.600000,0.110798,1.000000
25.666667,0.904173,0.300000,0.600000,0.110945,1.000000
25.708333,0.904416,0.300000,0.600000,0.110976,1.000000
25.750000,0.901077,0.300000,0.600000,0.110975,1.000000
25.791667,0.901011,0.300000,0.600000,0.111036,1.000000
25.833333,0.903122,0.300000,0.600000,0.110997,1.000000
25.875000,0.911458,0.300000,0.600000,0.110942,1.000000
25.916667,0.926338,0.300000,0.600000,0.110757,1.000000
25.958333,0.952418,0.300000,0.600000,0.110550,1.000000
26.000000,0.983307,0.300000,0.600000,0.110800,1.000000
26.041667,1.033093,0.300049,0.600000,0.110545,1.000000
26.083333,1.082393,0.300174,0.600000,0.110510,1.000000
26.125000,1.069711,0.300369,1.081886,0.322805,0.349996
26.166667,0.997680,0.300368,1.657502,1.000000,0.349996
26.208333,0.938976,0.300118,1.657502,1.000000,0.349996
26.250000,0.877546,0.300000,1.657502,1.000000,0.349996
26.291667,0.823900,0.300000,1.657502,1.000000,0.349996
26.333333,0.767153,0.300000,1.657502,1.000000,0.349996
26.375000,0.745347,0.300000,1.375742,0.668518,0.349996
26.416667,0.818137,0.300000,0.600000,0.110949,1.000000
26.458333,0.873553,0.300000,0.600000,0.111012,1.000000
26.500000,0.918544,0.300000,0.600000,0.110895,1.000000
26.541667,0.951461,0.300000,0.600000,0.110893,1.000000
26.583333,0.967386,0.300000,0.600000,0.110805,1.000000
26.625000,0.971858,0.300000,0.600000,0.110844,1.000000
26.666667,0.974678,0.300000,0.600000,0.110670,1.000000
26.708333,0.964278,0.300000,0.600000,0.110434,1.000000
26.750000,0.960390,0.300000,0.600000,0.110705,1.000000
26.791667,0.962213,0.300000,0.600000,0.110949,1.000000
26.833333,0.964045,0.300000,0.600000,0.110870,1.000000
26.875000,0.974234,0.300000,0.600000,0.111094,1.000000
26.916667,0.994482,0.300000,0.600000,0.110866,1.000000
26.958333,1.021549,0.300032,0.600000,0.110636,1.000000
27.000000,1.056948,0.300118,0.600000,0.110431,1.000000
27.041667,1.105877,0.300281,0.600000,0.110442,1.000000
27.083333,1.031361,0.300421,1.657502,1.000000,0.349996
27.125000,0.964959,0.300282,1.657502,1.000000,0.349996
27.166667,0.910030,0.300000,1.657502,1.000000,0.349996
27.208333,0.866794,0.300000,1.657502,1.000000,0.349996
27.250000,0.821125,0.300000,1.657502,1.000000,0.349996
27.291667,0.783635,0.300000,1.657502,1.000000,0.349996
27.333333,0.744668,0.300000,1.657502,1.000000,0.349996
27.375000,0.703729,0.300000,1.657502,1.000000,0.349996
27.416667,0.670312,0.300000,1.510307,0.826829,0.349996
27.458333,0.679469,0.300000,1.163936,0.419335,0.349996
27.500000,0.756942,0.300000,0.600000,0.110962,1.000000
27.541667,0.821623,0.300000,0.600000,0.111107,1.000000
27.583333,0.874279,0.300000,0.600000,0.111116,1.000000
27.625000,0.910960,0.300000,0.600000,0.111212,1.000000
27.666667,0.940497,0.300000,0.600000,0.111374,1.000000
27.708333,0.962964,0.300000,0.600000,0.111349,1.000000
27.750000,0.979186,0.300000,0.600000,0.111060,1.000000
27.791667,0.999835,0.300000,0.600000,0.111240,1.000000
27.833333,1.030808,0.300046,0.600000,0.111305,1.000000
27.875000,1.062376,0.300141,0.600000,0.111296,1.000000
27.916667,1.103579,0.300301,0.600000,0.111344,1.000000
27.958333,1.024711,0.300410,1.644159,0.984303,0.349996
28.000000,0.954153,0.300224,1.657502,1.000000,0.349996
28.041667,1.167934,0.300932,1.657502,1.000000,0.349996
28.083333,1.378201,0.302533,1.657502,1.000000,0.349996
28.125000,1.591971,0.305059,1.657502,1.000000,0.349996
28.166667,1.788768,0.308462,1.657502,1.000000,0.349996
28.208333,1.800000,0.311974,1.657502,1.000000,0.349996
28.250000,1.800000,0.315540,1.657502,1.000000,0.349996
28.291667,1.800000,0.319153,1.657502,1.000000,0.349996
28.333333,1.800000,0.322810,1.657502,1.000000,0.349996
28.375000,1.800000,0.326514,1.657502,1.000000,0.349996
28.416667,1.800000,0.330263,1.657502,1.000000,0.349996
28.458333,1.800000,0.334054,1.657502,1.000000,0.349996
28.500000,1.800000,0.337888,1.657502,1.000000,0.349996
28.541667,1.800000,0.341763,1.657502,1.000000,0.349996
28.583333,1.800000,0.345683,1.657502,1.000000,0.349996
28.625000,1.800000,0.349651,1.657502,1.000000,0.349996
28.666667,1.800000,0.353664,1.657502,1.000000,0.349996
28.708333,1.800000,0.357723,1.657502,1.000000,0.349996
28.750000,1.800000,0.361828,1.657502,1.000000,0.349996
28.791667,1.800000,0.365977,1.657502,1.000000,0.349996
28.833333,1.800000,0.370177,1.657502,1.000000,0.349996
28.875000,1.800000,0.374423,1.657502,1.000000,0.349996
28.916667,1.800000,0.378720,1.657502,1.000000,0.349996
28.958333,1.800000,0.383066,1.657502,1.000000,0.349996
29.000000,1.800000,0.387464,1.657502,1.000000,0.349996
29.041667,1.800000,0.391915,1.657502,1.000000,0.349996
29.083333,1.800000,0.396415,1.657502,1.000000,0.349996
29.125000,1.800000,0.400963,1.657502,1.000000,0.349996
29.166667,1.800000,0.405564,1.657502,1.000000,0.349996
29.208333,1.800000,0.410219,1.657502,1.000000,0.349996
29.250000,1.800000,0.414923,1.657502,1.000000,0.349996
29.291667,1.800000,0.419687,1.657502,1.000000,0.349996
29.333333,1.800000,0.424501,1.657502,1.000000,0.349996
29.375000,1.800000,0.429374,1.657502,1.000000,0.349996
29.416667,1.800000,0.434300,1.657502,1.000000,0.349996
29.458333,1.800000,0.439286,1.657502,1.000000,0.349996
29.500000,1.800000,0.444327,1.657502,1.000000,0.349996
29.541667,1.800000,0.449430,1.657502,1.000000,0.349996
29.583333,1.800000,0.454593,1.657502,1.000000,0.349996
29.625000,1.800000,0.459811,1.657502,1.000000,0.349996
29.666667,1.800000,0.465084,1.657502,1.000000,0.349996
29.708333,1.800000,0.470417,1.657502,1.000000,0.349996
29.750000,1.800000,0.475814,1.657502,1.000000,0.349996
29.791667,1.800000,0.481276,1.657502,1.000000,0.349997
29.833333,1.800000,0.486800,1.657502,1.000000,0.349997
29.875000,1.800000,0.492391,1.657502,1.000000,0.349997
29.916667,1.800000,0.498048,1.657502,1.000000,0.349997
29.958333,1.800000,0.503767,1.657502,1.000000,0.349997
30.000000,1.702426,0.508866,1.657502,1.000000,0.349997
30.041667,1.621918,0.513437,1.657502,1.000000,0.349997
30.083333,1.563035,0.517612,1.657502,1.000000,0.349997
30.125000,1.509172,0.521417,1.657502,1.000000,0.349997
30.166667,1.471374,0.524963,1.657502,1.000000,0.349997
30.208333,1.436600,0.528273,1.657502,1.000000,0.349997
30.250000,1.408476,0.531390,1.657502,1.000000,0.349997
30.291667,1.383183,0.534332,1.657502,1.000000,0.349997
30.333333,1.351020,0.537038,1.657502,1.000000,0.349997
30.375000,1.317483,0.539499,1.657502,1.000000,0.349997
30.416667,1.273513,0.541632,1.657502,1.000000,0.349997
30.458333,1.221820,0.543373,1.657502,1.000000,0.349997
30.500000,1.165653,0.544691,1.657502,1.000000,0.349997
30.541667,1.108110,0.545564,1.657502,1.000000,0.349997
30.583333,1.039497,0.545907,1.657502,1.000000,0.349997
30.625000,0.968693,0.545696,1.657502,1.000000,0.349997
30.666667,0.982925,0.545632,0.926633,0.140154,0.349997
30.708333,0.999574,0.545634,0.877223,0.082025,0.349997
30.750000,1.055915,0.545788,0.600000,0.081763,1.000000
30.791667,1.104252,0.546079,0.600000,0.081511,1.000000
30.833333,1.151552,0.546502,0.600000,0.081636,1.000000
30.875000,1.068023,0.547044,1.657502,1.000000,0.349997
30.916667,0.998651,0.547053,1.657502,1.000000,0.349997
30.958333,0.941703,0.546615,1.657502,1.000000,0.349997
31.000000,0.898056,0.545834,1.657502,1.000000,0.349997
31.041667,0.866810,0.544810,1.657502,1.000000,0.349997
31.083333,0.846065,0.543617,1.657502,1.000000,0.349997
31.125000,0.831667,0.542312,1.657502,1.000000,0.349997
31.166667,0.821309,0.540926,1.657502,1.000000,0.349997
31.208333,0.815541,0.539503,1.657502,1.000000,0.349997
31.250000,0.813069,0.538060,1.657502,1.000000,0.349997
31.291667,0.805079,0.536558,1.657502,1.000000,0.349997
31.333333,0.791254,0.534951,1.657502,1.000000,0.349997
31.375000,0.767909,0.533176,1.657502,1.000000,0.349997
31.416667,0.740630,0.531203,1.657502,1.000000,0.349997
31.458333,0.703738,0.528963,1.657502,1.000000,0.349997
31.500000,0.727140,0.527691,1.020140,0.250162,0.349997
31.541667,0.807734,0.527158,0.600000,0.082112,1.000000
31.583333,0.873749,0.526805,0.600000,0.082161,1.000000
31.625000,0.918106,0.526573,0.600000,0.082108,1.000000
31.666667,0.952756,0.526438,0.600000,0.082133,1.000000
31.708333,0.983478,0.526385,0.600000,0.082374,1.000000
31.750000,1.004358,0.526393,0.600000,0.082595,1.000000
31.791667,1.028206,0.526465,0.600000,0.082486,1.000000
31.833333,1.052325,0.526605,0.600000,0.082458,1.000000
31.875000,1.082646,0.526826,0.600000,0.082762,1.000000
31.916667,1.117738,0.527142,0.600000,0.082899,1.000000
31.958333,1.163454,0.527582,0.600000,0.082997,1.000000
32.000000,1.207381,0.528143,0.600000,0.083093,1.000000
32.041667,1.118594,0.529050,1.657502,1.000000,0.349997
32.083333,1.043922,0.529403,1.657502,1.000000,0.349997
32.125000,0.985424,0.529316,1.657502,1.000000,0.349997
32.166667,0.938353,0.528866,1.657502,1.000000,0.349997
32.208333,0.896551,0.528100,1.657502,1.000000,0.349997
32.250000,0.854467,0.527013,1.657502,1.000000,0.349997
32.291667,0.808989,0.525588,1.657502,1.000000,0.349997
32.333333,0.763040,0.523818,1.657502,1.000000,0.349997
32.375000,0.709913,0.521656,1.657502,1.000000,0.349997
32.416667,0.690526,0.519731,1.388245,0.683228,0.349997
32.458333,0.766649,0.519101,0.600000,0.083969,1.000000
32.500000,0.821083,0.518615,0.600000,0.083854,1.000000
32.541667,0.869939,0.518259,0.600000,0.084115,1.000000
32.583333,0.896712,0.517975,0.600000,0.084139,1.000000
32.625000,0.909050,0.517728,0.600000,0.084282,1.000000
32.666667,0.911857,0.517488,0.600000,0.084494,1.000000
32.708333,0.915979,0.517260,0.600000,0.084553,1.000000
32.750000,0.915327,0.517031,0.600000,0.084293,1.000000
32.791667,0.917603,0.516809,0.600000,0.084399,1.000000
32.833333,0.923420,0.516602,0.600000,0.084458,1.000000
32.875000,0.931708,0.516418,0.600000,0.084770,1.000000
32.916667,0.948850,0.516278,0.600000,0.085022,1.000000
32.958333,0.978050,0.516214,0.600000,0.084713,1.000000
33.000000,1.017214,0.516256,0.600000,0.084785,1.000000
33.041667,1.058260,0.516408,0.600000,0.084773,1.000000
33.083333,1.106803,0.516687,0.600000,0.084551,1.000000
33.125000,1.114844,0.517131,0.882088,0.087748,0.349997
33.166667,1.035337,0.517404,1.657502,1.000000,0.349997
33.208333,0.973401,0.517222,1.657502,1.000000,0.349997
33.250000,0.911591,0.516589,1.657502,1.000000,0.349997
33.291667,0.859374,0.515565,1.657502,1.000000,0.349997
33.333333,0.849049,0.514758,1.216206,0.480828,0.349997
33.375000,0.873294,0.514242,0.916047,0.127700,0.349997
33.416667,0.940532,0.514079,0.600000,0.084275,0.982803
33.458333,0.987990,0.514040,0.600000,0.084637,1.000000
33.500000,1.023733,0.514097,0.600000,0.084725,1.000000
33.541667,1.050896,0.514226,0.600000,0.084718,1.000000
33.583333,1.062785,0.514390,0.600000,0.084696,1.000000
33.625000,1.063221,0.514555,0.600000,0.084854,1.000000
33.666667,1.054145,0.514698,0.600000,0.084702,1.000000
33.708333,1.045831,0.514821,0.600000,0.084869,1.000000
33.750000,1.032847,0.514910,0.600000,0.084854,1.000000
33.791667,1.029130,0.514989,0.600000,0.084782,1.000000
33.833333,1.024587,0.515055,0.600000,0.084863,1.000000
33.875000,1.032404,0.515140,0.600000,0.084668,1.000000
33.916667,1.048560,0.515270,0.600000,0.084532,1.000000
33.958333,1.074736,0.515470,0.600000,0.084814,1.000000
34.000000,1.110583,0.515762,0.600000,0.084797,1.000000
34.041667,1.157457,0.516180,0.600000,0.084819,1.000000
34.083333,1.077125,0.516759,1.657502,1.000000,0.349997
34.125000,1.009573,0.516850,1.657502,1.000000,0.349997
34.166667,0.950885,0.516508,1.657502,1.000000,0.349997
34.208333,0.904455,0.515825,1.657502,1.000000,0.349997
